Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
616486,2019,21800747,Nikola Jokic,DEN,"JAN 28, 2019",DEN @ MEM,W,35,10,20.0,0.5,1.0,8.0,0.125,3,3.0,1.0,1.0,4.0,5.0,3.0,4.0,0.0,4.0,3.0,24,5.0,1
616487,2019,21800733,Nikola Jokic,DEN,"JAN 26, 2019",DEN vs. PHI,W,34,12,22.0,0.545,2.0,3.0,0.667,6,7.0,0.857,6.0,12.0,18.0,10.0,1.0,0.0,1.0,1.0,32,16.0,1
616488,2019,21800715,Nikola Jokic,DEN,"JAN 23, 2019",DEN @ UTA,L,37,10,21.0,0.476,1.0,7.0,0.143,7,7.0,1.0,3.0,18.0,21.0,6.0,2.0,1.0,3.0,5.0,28,-11.0,1
616489,2019,21800687,Nikola Jokic,DEN,"JAN 19, 2019",DEN vs. CLE,W,28,8,12.0,0.667,3.0,6.0,0.5,0,1.0,0.0,3.0,8.0,11.0,12.0,1.0,0.0,1.0,3.0,19,21.0,1
616482,2019,21800790,Nikola Jokic,DEN,"FEB 04, 2019",DEN @ DET,L,26,7,17.0,0.412,0.0,3.0,0.0,2,3.0,0.667,1.0,2.0,3.0,4.0,3.0,0.0,3.0,4.0,16,-16.0,1
616473,2019,21800941,Nikola Jokic,DEN,"MAR 02, 2019",DEN vs. NOP,L,22,7,11.0,0.636,1.0,2.0,0.5,5,6.0,0.833,4.0,5.0,9.0,7.0,2.0,2.0,2.0,4.0,20,6.0,1
616472,2019,21800954,Nikola Jokic,DEN,"MAR 04, 2019",DEN @ SAS,L,38,10,14.0,0.714,2.0,2.0,1.0,0,0.0,0.0,4.0,6.0,10.0,6.0,0.0,0.0,3.0,2.0,22,10.0,1
616471,2019,21800974,Nikola Jokic,DEN,"MAR 06, 2019",DEN @ LAL,W,35,3,5.0,0.6,0.0,1.0,0.0,6,8.0,0.75,4.0,13.0,17.0,8.0,3.0,0.0,2.0,1.0,12,16.0,1
616467,2019,21801040,Nikola Jokic,DEN,"MAR 16, 2019",DEN vs. IND,W,34,11,21.0,0.524,2.0,7.0,0.286,2,2.0,1.0,3.0,4.0,7.0,5.0,0.0,0.0,4.0,3.0,26,5.0,1
616468,2019,21801025,Nikola Jokic,DEN,"MAR 14, 2019",DEN vs. DAL,W,30,4,9.0,0.444,0.0,2.0,0.0,3,4.0,0.75,2.0,12.0,14.0,8.0,0.0,1.0,2.0,1.0,11,-12.0,1
616474,2019,21800926,Nikola Jokic,DEN,"FEB 28, 2019",DEN vs. UTA,L,32,5,15.0,0.333,0.0,1.0,0.0,6,7.0,0.857,6.0,7.0,13.0,7.0,0.0,0.0,5.0,5.0,16,2.0,1
616481,2019,21800804,Nikola Jokic,DEN,"FEB 06, 2019",DEN @ BKN,L,34,8,13.0,0.615,1.0,3.0,0.333,8,10.0,0.8,2.0,12.0,14.0,10.0,1.0,1.0,2.0,3.0,25,5.0,1
616480,2019,21800818,Nikola Jokic,DEN,"FEB 08, 2019",DEN @ PHI,L,35,11,22.0,0.5,1.0,5.0,0.2,4,4.0,1.0,2.0,8.0,10.0,10.0,3.0,0.0,4.0,2.0,27,2.0,1
616479,2019,21800847,Nikola Jokic,DEN,"FEB 11, 2019",DEN vs. MIA,W,36,7,16.0,0.438,3.0,3.0,1.0,6,7.0,0.857,0.0,12.0,12.0,4.0,0.0,0.0,7.0,3.0,23,16.0,1
616427,2019,21900427,Nikola Jokic,DEN,"DEC 20, 2019",DEN vs. MIN,W,33,10,16.0,0.625,2.0,4.0,0.5,0,0.0,0.0,3.0,7.0,10.0,10.0,0.0,2.0,2.0,4.0,22,12.0,1
616429,2019,21900392,Nikola Jokic,DEN,"DEC 15, 2019",DEN vs. NYK,W,36,10,22.0,0.455,2.0,5.0,0.4,3,4.0,0.75,3.0,7.0,10.0,5.0,1.0,1.0,2.0,1.0,25,4.0,1
616483,2019,21800783,Nikola Jokic,DEN,"FEB 02, 2019",DEN @ MIN,W,29,4,13.0,0.308,0.0,2.0,0.0,5,8.0,0.625,8.0,8.0,16.0,10.0,0.0,0.0,5.0,4.0,13,-1.0,1
616475,2019,21800910,Nikola Jokic,DEN,"FEB 26, 2019",DEN vs. OKC,W,35,11,25.0,0.44,4.0,7.0,0.571,10,13.0,0.769,1.0,8.0,9.0,10.0,0.0,1.0,2.0,2.0,36,22.0,1
616476,2019,21800895,Nikola Jokic,DEN,"FEB 24, 2019",DEN vs. LAC,W,28,9,16.0,0.563,0.0,2.0,0.0,4,6.0,0.667,3.0,13.0,16.0,3.0,3.0,1.0,6.0,5.0,22,14.0,1
616477,2019,21800880,Nikola Jokic,DEN,"FEB 22, 2019",DEN @ DAL,W,30,7,16.0,0.438,1.0,2.0,0.5,4,4.0,1.0,5.0,8.0,13.0,8.0,1.0,0.0,4.0,4.0,19,3.0,1
616478,2019,21800860,Nikola Jokic,DEN,"FEB 13, 2019",DEN vs. SAC,W,36,7,17.0,0.412,0.0,2.0,0.0,6,6.0,1.0,4.0,14.0,18.0,11.0,1.0,0.0,4.0,1.0,20,2.0,1
616422,2019,21900489,Nikola Jokic,DEN,"DEC 29, 2019",DEN vs. SAC,W,27,7,8.0,0.875,0.0,0.0,0.0,3,4.0,0.75,4.0,4.0,8.0,4.0,1.0,0.0,4.0,3.0,17,8.0,1
616428,2019,21900414,Nikola Jokic,DEN,"DEC 18, 2019",DEN vs. ORL,W,31,7,14.0,0.5,2.0,4.0,0.5,2,2.0,1.0,3.0,6.0,9.0,12.0,1.0,1.0,4.0,2.0,18,9.0,1
616423,2019,21900472,Nikola Jokic,DEN,"DEC 28, 2019",DEN vs. MEM,W,33,12,19.0,0.632,2.0,5.0,0.4,5,7.0,0.714,2.0,8.0,10.0,10.0,1.0,0.0,1.0,6.0,31,23.0,1
616424,2019,21900459,Nikola Jokic,DEN,"DEC 25, 2019",DEN vs. NOP,L,31,8,20.0,0.4,2.0,5.0,0.4,5,6.0,0.833,4.0,6.0,10.0,4.0,2.0,0.0,5.0,3.0,23,-13.0,1
616425,2019,21900451,Nikola Jokic,DEN,"DEC 23, 2019",DEN @ PHX,W,31,6,13.0,0.462,4.0,7.0,0.571,6,6.0,1.0,1.0,11.0,12.0,10.0,1.0,0.0,2.0,4.0,22,25.0,1
616426,2019,21900443,Nikola Jokic,DEN,"DEC 22, 2019",DEN @ LAL,W,27,5,8.0,0.625,1.0,1.0,1.0,7,7.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,3.0,18,12.0,1
616421,2019,21900501,Nikola Jokic,DEN,"DEC 31, 2019",DEN @ HOU,L,32,10,17.0,0.588,0.0,1.0,0.0,1,1.0,1.0,2.0,6.0,8.0,4.0,0.0,0.0,6.0,2.0,21,-5.0,1
616455,2019,21801217,Nikola Jokic,DEN,"APR 09, 2019",DEN @ UTA,L,16,1,6.0,0.167,0.0,0.0,0.0,0,2.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,6.0,2,-15.0,1
616456,2019,21801190,Nikola Jokic,DEN,"APR 05, 2019",DEN vs. POR,W,37,9,15.0,0.6,1.0,4.0,0.25,3,4.0,0.75,3.0,10.0,13.0,9.0,2.0,1.0,2.0,3.0,22,6.0,1
616457,2019,21801173,Nikola Jokic,DEN,"APR 03, 2019",DEN vs. SAS,W,29,9,10.0,0.9,0.0,1.0,0.0,2,3.0,0.667,0.0,11.0,11.0,9.0,0.0,0.0,5.0,3.0,20,18.0,1
616458,2019,21801164,Nikola Jokic,DEN,"APR 02, 2019",DEN @ GSW,L,28,4,10.0,0.4,0.0,3.0,0.0,2,3.0,0.667,2.0,3.0,5.0,6.0,4.0,0.0,6.0,1.0,10,-10.0,1
616459,2019,21801148,Nikola Jokic,DEN,"MAR 31, 2019",DEN vs. WAS,L,30,11,15.0,0.733,0.0,2.0,0.0,1,3.0,0.333,2.0,12.0,14.0,4.0,2.0,1.0,2.0,3.0,23,1.0,1
616460,2019,21801133,Nikola Jokic,DEN,"MAR 29, 2019",DEN @ OKC,W,34,10,16.0,0.625,1.0,3.0,0.333,2,2.0,1.0,2.0,14.0,16.0,3.0,1.0,0.0,2.0,3.0,23,7.0,1
616461,2019,21801126,Nikola Jokic,DEN,"MAR 28, 2019",DEN @ HOU,L,25,7,14.0,0.5,0.0,0.0,0.0,2,2.0,1.0,3.0,5.0,8.0,6.0,0.0,2.0,2.0,3.0,16,-1.0,1
616462,2019,21801115,Nikola Jokic,DEN,"MAR 26, 2019",DEN vs. DET,W,33,10,24.0,0.417,0.0,5.0,0.0,3,5.0,0.6,3.0,12.0,15.0,2.0,0.0,0.0,3.0,3.0,23,-9.0,1
616499,2019,21800551,Nikola Jokic,DEN,"JAN 01, 2019",DEN vs. NYK,W,34,8,16.0,0.5,1.0,2.0,0.5,2,3.0,0.667,6.0,8.0,14.0,15.0,1.0,3.0,5.0,3.0,19,6.0,1
616498,2019,21800564,Nikola Jokic,DEN,"JAN 03, 2019",DEN @ SAC,W,32,10,18.0,0.556,3.0,8.0,0.375,3,4.0,0.75,3.0,10.0,13.0,6.0,1.0,1.0,5.0,1.0,26,12.0,1
616490,2019,21800669,Nikola Jokic,DEN,"JAN 17, 2019",DEN vs. CHI,W,25,6,18.0,0.333,0.0,3.0,0.0,6,6.0,1.0,4.0,4.0,8.0,11.0,1.0,1.0,2.0,3.0,18,26.0,1
616491,2019,21800655,Nikola Jokic,DEN,"JAN 15, 2019",DEN vs. GSW,L,23,6,12.0,0.5,0.0,1.0,0.0,5,5.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,3.0,3.0,17,-21.0,1
616492,2019,21800643,Nikola Jokic,DEN,"JAN 13, 2019",DEN vs. POR,W,37,15,23.0,0.652,4.0,7.0,0.571,6,8.0,0.75,1.0,9.0,10.0,8.0,0.0,0.0,3.0,4.0,40,17.0,1
616469,2019,21801012,Nikola Jokic,DEN,"MAR 12, 2019",DEN vs. MIN,W,26,9,14.0,0.643,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,8.0,7.0,0.0,1.0,4.0,4.0,18,2.0,1
616470,2019,21800984,Nikola Jokic,DEN,"MAR 08, 2019",DEN @ GSW,L,29,5,10.0,0.5,1.0,1.0,1.0,5,8.0,0.625,3.0,3.0,6.0,4.0,4.0,1.0,2.0,2.0,16,-29.0,1
616465,2019,21801075,Nikola Jokic,DEN,"MAR 21, 2019",DEN @ WAS,W,35,6,12.0,0.5,2.0,4.0,0.5,1,1.0,1.0,3.0,3.0,6.0,11.0,0.0,0.0,1.0,1.0,15,-10.0,1
616493,2019,21800635,Nikola Jokic,DEN,"JAN 12, 2019",DEN @ PHX,L,34,8,15.0,0.533,1.0,4.0,0.25,6,7.0,0.857,1.0,9.0,10.0,4.0,0.0,1.0,2.0,0.0,23,8.0,1
616463,2019,21801097,Nikola Jokic,DEN,"MAR 24, 2019",DEN @ IND,L,30,8,16.0,0.5,1.0,3.0,0.333,2,2.0,1.0,3.0,8.0,11.0,8.0,1.0,4.0,1.0,2.0,19,-19.0,1
616494,2019,21800618,Nikola Jokic,DEN,"JAN 10, 2019",DEN vs. LAC,W,28,8,19.0,0.421,0.0,5.0,0.0,2,3.0,0.667,5.0,9.0,14.0,10.0,0.0,2.0,1.0,3.0,18,6.0,1
616496,2019,21800593,Nikola Jokic,DEN,"JAN 07, 2019",DEN @ HOU,L,28,11,20.0,0.55,1.0,1.0,1.0,1,1.0,1.0,5.0,8.0,13.0,4.0,2.0,1.0,8.0,2.0,24,-22.0,1
616449,2019,21900067,Nikola Jokic,DEN,"OCT 31, 2019",DEN @ NOP,L,27,5,6.0,0.833,0.0,1.0,0.0,3,3.0,1.0,0.0,6.0,6.0,6.0,1.0,0.0,2.0,3.0,13,-16.0,1
616448,2019,21900079,Nikola Jokic,DEN,"NOV 02, 2019",DEN @ ORL,W,31,7,14.0,0.5,3.0,7.0,0.429,3,4.0,0.75,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,20,14.0,1
616431,2019,21900370,Nikola Jokic,DEN,"DEC 12, 2019",DEN vs. POR,W,31,7,14.0,0.5,2.0,5.0,0.4,4,6.0,0.667,4.0,7.0,11.0,6.0,0.0,0.0,1.0,2.0,20,3.0,1
616432,2019,21900353,Nikola Jokic,DEN,"DEC 10, 2019",DEN @ PHI,L,33,7,13.0,0.538,1.0,4.0,0.25,0,0.0,0.0,0.0,7.0,7.0,11.0,0.0,1.0,2.0,2.0,15,8.0,1
616433,2019,21900335,Nikola Jokic,DEN,"DEC 08, 2019",DEN @ BKN,L,34,10,21.0,0.476,2.0,6.0,0.333,2,2.0,1.0,2.0,9.0,11.0,6.0,0.0,0.0,3.0,3.0,24,-10.0,1
616434,2019,21900323,Nikola Jokic,DEN,"DEC 06, 2019",DEN @ BOS,L,31,13,21.0,0.619,1.0,5.0,0.2,3,3.0,1.0,4.0,6.0,10.0,4.0,1.0,2.0,1.0,3.0,30,0.0,1
616435,2019,21900317,Nikola Jokic,DEN,"DEC 05, 2019",DEN @ NYK,W,25,3,7.0,0.429,0.0,1.0,0.0,0,0.0,0.0,1.0,9.0,10.0,8.0,0.0,1.0,0.0,2.0,6,10.0,1
616436,2019,21900304,Nikola Jokic,DEN,"DEC 03, 2019",DEN vs. LAL,L,34,4,12.0,0.333,0.0,2.0,0.0,5,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13,-6.0,1
616437,2019,21900280,Nikola Jokic,DEN,"NOV 30, 2019",DEN @ SAC,L,36,3,11.0,0.273,0.0,3.0,0.0,1,2.0,0.5,3.0,7.0,10.0,6.0,0.0,1.0,4.0,3.0,7,-3.0,1
616450,2019,21900053,Nikola Jokic,DEN,"OCT 29, 2019",DEN vs. DAL,L,33,4,8.0,0.5,0.0,1.0,0.0,2,2.0,1.0,2.0,8.0,10.0,10.0,3.0,0.0,4.0,3.0,10,15.0,1
616438,2019,21900252,Nikola Jokic,DEN,"NOV 26, 2019",DEN vs. WAS,W,25,4,8.0,0.5,0.0,0.0,0.0,0,0.0,0.0,2.0,18.0,20.0,5.0,0.0,0.0,3.0,3.0,8,10.0,1
616440,2019,21900222,Nikola Jokic,DEN,"NOV 22, 2019",DEN vs. BOS,W,35,7,17.0,0.412,0.0,4.0,0.0,4,4.0,1.0,3.0,13.0,16.0,10.0,3.0,1.0,3.0,2.0,18,10.0,1
616441,2019,21900211,Nikola Jokic,DEN,"NOV 20, 2019",DEN vs. HOU,W,32,12,19.0,0.632,2.0,4.0,0.5,1,1.0,1.0,5.0,7.0,12.0,4.0,0.0,0.0,7.0,5.0,27,7.0,1
616442,2019,21900186,Nikola Jokic,DEN,"NOV 17, 2019",DEN @ MEM,W,26,4,7.0,0.571,1.0,3.0,0.333,0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,0.0,2.0,3.0,9,22.0,1
616443,2019,21900166,Nikola Jokic,DEN,"NOV 14, 2019",DEN vs. BKN,W,28,8,14.0,0.571,2.0,5.0,0.4,0,0.0,0.0,2.0,8.0,10.0,3.0,0.0,0.0,0.0,4.0,18,-2.0,1
616444,2019,21900150,Nikola Jokic,DEN,"NOV 12, 2019",DEN vs. ATL,L,31,7,19.0,0.368,1.0,8.0,0.125,5,6.0,0.833,1.0,5.0,6.0,7.0,3.0,0.0,2.0,2.0,20,-2.0,1
616445,2019,21900132,Nikola Jokic,DEN,"NOV 10, 2019",DEN @ MIN,W,36,9,23.0,0.391,1.0,7.0,0.143,1,3.0,0.333,3.0,3.0,6.0,7.0,1.0,1.0,0.0,4.0,20,-2.0,1
616446,2019,21900123,Nikola Jokic,DEN,"NOV 08, 2019",DEN vs. PHI,W,38,10,22.0,0.455,2.0,9.0,0.222,4,5.0,0.8,2.0,8.0,10.0,6.0,2.0,2.0,1.0,4.0,26,18.0,1
616447,2019,21900102,Nikola Jokic,DEN,"NOV 05, 2019",DEN vs. MIA,W,23,4,12.0,0.333,1.0,4.0,0.25,0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,9,11.0,1
616439,2019,21900238,Nikola Jokic,DEN,"NOV 24, 2019",DEN vs. PHX,W,32,4,9.0,0.444,0.0,1.0,0.0,0,0.0,0.0,4.0,9.0,13.0,5.0,2.0,0.0,1.0,2.0,8,8.0,1
616451,2019,21900050,Nikola Jokic,DEN,"OCT 28, 2019",DEN @ SAC,W,28,4,15.0,0.267,0.0,5.0,0.0,1,1.0,1.0,3.0,10.0,13.0,2.0,2.0,1.0,2.0,4.0,9,-3.0,1
616497,2019,21800576,Nikola Jokic,DEN,"JAN 05, 2019",DEN vs. CHA,W,34,16,29.0,0.552,3.0,9.0,0.333,4,5.0,0.8,8.0,4.0,12.0,6.0,3.0,1.0,2.0,1.0,39,8.0,1
616466,2019,21801052,Nikola Jokic,DEN,"MAR 18, 2019",DEN @ BOS,W,36,9,14.0,0.643,3.0,7.0,0.429,0,0.0,0.0,2.0,11.0,13.0,7.0,2.0,3.0,3.0,2.0,21,15.0,1
616464,2019,21801082,Nikola Jokic,DEN,"MAR 22, 2019",DEN @ NYK,W,28,8,20.0,0.4,1.0,3.0,0.333,4,6.0,0.667,4.0,13.0,17.0,5.0,0.0,0.0,1.0,3.0,21,17.0,1
616430,2019,21900387,Nikola Jokic,DEN,"DEC 14, 2019",DEN vs. OKC,W,35,11,14.0,0.786,3.0,6.0,0.5,3,4.0,0.75,1.0,13.0,14.0,12.0,1.0,0.0,3.0,2.0,28,15.0,1
616452,2019,21900023,Nikola Jokic,DEN,"OCT 25, 2019",DEN vs. PHX,W,41,8,18.0,0.444,0.0,2.0,0.0,7,9.0,0.778,3.0,11.0,14.0,12.0,1.0,2.0,5.0,4.0,23,8.0,1
616453,2019,21900013,Nikola Jokic,DEN,"OCT 23, 2019",DEN @ POR,W,24,8,14.0,0.571,3.0,5.0,0.6,1,2.0,0.5,4.0,9.0,13.0,2.0,0.0,0.0,4.0,4.0,20,14.0,1
616454,2019,21801228,Nikola Jokic,DEN,"APR 10, 2019",DEN vs. MIN,W,37,13,26.0,0.5,1.0,7.0,0.143,2,2.0,1.0,3.0,11.0,14.0,2.0,3.0,0.0,4.0,4.0,29,16.0,1
616495,2019,21800601,Nikola Jokic,DEN,"JAN 08, 2019",DEN @ MIA,W,40,11,21.0,0.524,1.0,2.0,0.5,6,6.0,1.0,3.0,8.0,11.0,10.0,1.0,0.0,3.0,3.0,29,9.0,1
1199124,2019,21801181,Nikola Vucevic,ORL,"APR 05, 2019",ORL vs. ATL,W,30,9,13.0,0.692,2.0,4.0,0.5,5,6.0,0.833,4.0,7.0,11.0,4.0,1.0,0.0,2.0,3.0,25,39.0,1
1199104,2019,21900448,Nikola Vucevic,ORL,"DEC 23, 2019",ORL vs. CHI,W,31,9,17.0,0.529,2.0,3.0,0.667,1,5.0,0.2,2.0,5.0,7.0,2.0,0.0,2.0,1.0,1.0,21,0.0,1
1199105,2019,21900428,Nikola Vucevic,ORL,"DEC 20, 2019",ORL @ POR,L,33,9,20.0,0.45,0.0,3.0,0.0,5,7.0,0.714,4.0,8.0,12.0,1.0,6.0,2.0,0.0,2.0,23,-23.0,1
1199106,2019,21900414,Nikola Vucevic,ORL,"DEC 18, 2019",ORL @ DEN,L,33,7,16.0,0.438,1.0,4.0,0.25,5,6.0,0.833,2.0,5.0,7.0,5.0,0.0,1.0,0.0,2.0,20,-7.0,1
1199107,2019,21900405,Nikola Vucevic,ORL,"DEC 17, 2019",ORL @ UTA,L,33,4,15.0,0.267,2.0,8.0,0.25,2,2.0,1.0,1.0,10.0,11.0,4.0,0.0,0.0,0.0,2.0,12,-7.0,1
1199108,2019,21900388,Nikola Vucevic,ORL,"DEC 15, 2019",ORL @ NOP,W,29,8,15.0,0.533,2.0,5.0,0.4,2,2.0,1.0,1.0,8.0,9.0,2.0,1.0,0.0,2.0,2.0,20,0.0,1
1199110,2019,21900185,Nikola Vucevic,ORL,"NOV 17, 2019",ORL vs. WAS,W,33,11,14.0,0.786,3.0,4.0,0.75,5,5.0,1.0,7.0,10.0,17.0,6.0,0.0,1.0,3.0,3.0,30,10.0,1
1199111,2019,21900168,Nikola Vucevic,ORL,"NOV 15, 2019",ORL vs. SAS,W,37,4,16.0,0.25,1.0,1.0,1.0,1,2.0,0.5,4.0,9.0,13.0,4.0,0.0,3.0,2.0,2.0,10,18.0,1
1199112,2019,21900155,Nikola Vucevic,ORL,"NOV 13, 2019",ORL vs. PHI,W,34,11,18.0,0.611,2.0,4.0,0.5,1,2.0,0.5,2.0,10.0,12.0,2.0,0.0,0.0,1.0,3.0,25,14.0,1
1199113,2019,21900133,Nikola Vucevic,ORL,"NOV 10, 2019",ORL vs. IND,L,35,8,17.0,0.471,2.0,5.0,0.4,0,0.0,0.0,3.0,14.0,17.0,3.0,1.0,2.0,2.0,4.0,18,-6.0,1
1199114,2019,21900117,Nikola Vucevic,ORL,"NOV 08, 2019",ORL vs. MEM,W,32,9,16.0,0.563,1.0,3.0,0.333,4,5.0,0.8,3.0,13.0,16.0,6.0,2.0,1.0,1.0,0.0,23,27.0,1
1199115,2019,21900109,Nikola Vucevic,ORL,"NOV 06, 2019",ORL @ DAL,L,33,7,15.0,0.467,1.0,3.0,0.333,4,5.0,0.8,1.0,10.0,11.0,7.0,1.0,1.0,2.0,2.0,19,5.0,1
1199116,2019,21900101,Nikola Vucevic,ORL,"NOV 05, 2019",ORL @ OKC,L,34,4,15.0,0.267,0.0,3.0,0.0,2,2.0,1.0,3.0,9.0,12.0,2.0,0.0,2.0,1.0,1.0,10,-14.0,1
1199117,2019,21900079,Nikola Vucevic,ORL,"NOV 02, 2019",ORL vs. DEN,L,34,10,16.0,0.625,1.0,4.0,0.25,3,3.0,1.0,2.0,5.0,7.0,2.0,0.0,1.0,2.0,4.0,24,-3.0,1
1199118,2019,21900071,Nikola Vucevic,ORL,"NOV 01, 2019",ORL vs. MIL,L,25,6,12.0,0.5,0.0,3.0,0.0,2,2.0,1.0,1.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,14,-3.0,1
1199109,2019,21900207,Nikola Vucevic,ORL,"NOV 20, 2019",ORL @ TOR,L,11,1,7.0,0.143,1.0,4.0,0.25,0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,3,1.0,1
1199119,2019,21900056,Nikola Vucevic,ORL,"OCT 30, 2019",ORL vs. NYK,W,34,8,17.0,0.471,2.0,4.0,0.5,3,4.0,0.75,4.0,9.0,13.0,4.0,1.0,1.0,1.0,2.0,21,24.0,1
1199120,2019,21900044,Nikola Vucevic,ORL,"OCT 28, 2019",ORL @ TOR,L,25,1,13.0,0.077,1.0,3.0,0.333,2,2.0,1.0,3.0,9.0,12.0,2.0,0.0,0.0,0.0,1.0,5,-6.0,1
1199122,2019,21900005,Nikola Vucevic,ORL,"OCT 23, 2019",ORL vs. CLE,W,34,8,16.0,0.5,1.0,5.0,0.2,4,5.0,0.8,1.0,9.0,10.0,3.0,1.0,0.0,1.0,0.0,21,2.0,1
1199126,2019,21801156,Nikola Vucevic,ORL,"APR 01, 2019",ORL @ TOR,L,26,5,14.0,0.357,2.0,3.0,0.667,1,2.0,0.5,3.0,10.0,13.0,3.0,0.0,0.0,2.0,2.0,13,-13.0,1
1199149,2019,21800812,Nikola Vucevic,ORL,"FEB 07, 2019",ORL vs. MIN,W,31,9,16.0,0.563,1.0,2.0,0.5,2,2.0,1.0,3.0,7.0,10.0,3.0,0.0,2.0,1.0,1.0,21,8.0,1
1199150,2019,21800802,Nikola Vucevic,ORL,"FEB 05, 2019",ORL @ OKC,L,34,8,18.0,0.444,1.0,2.0,0.5,0,0.0,0.0,1.0,8.0,9.0,5.0,1.0,0.0,4.0,2.0,17,-16.0,1
1199151,2019,21800777,Nikola Vucevic,ORL,"FEB 02, 2019",ORL vs. BKN,W,32,12,22.0,0.545,0.0,0.0,0.0,0,0.0,0.0,2.0,10.0,12.0,4.0,1.0,3.0,2.0,1.0,24,20.0,1
1199152,2019,21800765,Nikola Vucevic,ORL,"JAN 31, 2019",ORL vs. IND,W,35,8,15.0,0.533,1.0,2.0,0.5,0,0.0,0.0,2.0,8.0,10.0,5.0,0.0,0.0,3.0,3.0,17,-2.0,1
1199153,2019,21800751,Nikola Vucevic,ORL,"JAN 29, 2019",ORL vs. OKC,L,34,12,20.0,0.6,1.0,2.0,0.5,2,2.0,1.0,2.0,9.0,11.0,5.0,1.0,2.0,3.0,1.0,27,7.0,1
1199154,2019,21800737,Nikola Vucevic,ORL,"JAN 27, 2019",ORL @ HOU,L,34,8,19.0,0.421,0.0,2.0,0.0,3,4.0,0.75,8.0,9.0,17.0,5.0,2.0,1.0,4.0,4.0,19,3.0,1
1199155,2019,21800720,Nikola Vucevic,ORL,"JAN 25, 2019",ORL vs. WAS,L,31,12,17.0,0.706,1.0,3.0,0.333,3,5.0,0.6,2.0,7.0,9.0,1.0,1.0,0.0,3.0,5.0,28,-9.0,1
1199156,2019,21800708,Nikola Vucevic,ORL,"JAN 23, 2019",ORL @ BKN,L,33,9,20.0,0.45,1.0,3.0,0.333,2,2.0,1.0,3.0,11.0,14.0,5.0,2.0,4.0,4.0,3.0,21,9.0,1
1199157,2019,21800695,Nikola Vucevic,ORL,"JAN 21, 2019",ORL @ ATL,W,35,12,23.0,0.522,1.0,3.0,0.333,4,4.0,1.0,3.0,11.0,14.0,2.0,0.0,2.0,0.0,1.0,29,8.0,1
1199159,2019,21800673,Nikola Vucevic,ORL,"JAN 18, 2019",ORL vs. BKN,L,33,7,20.0,0.35,1.0,3.0,0.333,1,1.0,1.0,6.0,11.0,17.0,6.0,0.0,1.0,0.0,0.0,16,-13.0,1
1199160,2019,21800657,Nikola Vucevic,ORL,"JAN 16, 2019",ORL @ DET,L,38,11,22.0,0.5,2.0,4.0,0.5,0,1.0,0.0,4.0,9.0,13.0,3.0,1.0,0.0,2.0,1.0,24,-1.0,1
1199161,2019,21800641,Nikola Vucevic,ORL,"JAN 13, 2019",ORL vs. HOU,W,35,9,16.0,0.563,1.0,3.0,0.333,3,4.0,0.75,2.0,7.0,9.0,6.0,1.0,0.0,2.0,4.0,22,15.0,1
1199162,2019,21800632,Nikola Vucevic,ORL,"JAN 12, 2019",ORL vs. BOS,W,30,7,18.0,0.389,0.0,4.0,0.0,2,4.0,0.5,2.0,11.0,13.0,5.0,0.0,0.0,4.0,0.0,16,-21.0,1
1199163,2019,21800614,Nikola Vucevic,ORL,"JAN 09, 2019",ORL @ UTA,L,31,8,17.0,0.471,3.0,4.0,0.75,1,2.0,0.5,1.0,7.0,8.0,3.0,2.0,0.0,2.0,4.0,20,-2.0,1
1199164,2019,21800598,Nikola Vucevic,ORL,"JAN 07, 2019",ORL @ SAC,L,25,7,14.0,0.5,1.0,2.0,0.5,3,4.0,0.75,2.0,11.0,13.0,3.0,1.0,1.0,1.0,1.0,18,-11.0,1
1199165,2019,21800586,Nikola Vucevic,ORL,"JAN 06, 2019",ORL @ LAC,L,32,7,17.0,0.412,2.0,5.0,0.4,0,0.0,0.0,4.0,20.0,24.0,8.0,0.0,2.0,3.0,1.0,16,-12.0,1
1199166,2019,21800571,Nikola Vucevic,ORL,"JAN 04, 2019",ORL @ MIN,L,27,10,16.0,0.625,1.0,4.0,0.25,1,1.0,1.0,2.0,5.0,7.0,3.0,1.0,1.0,1.0,2.0,22,-16.0,1
